document_sha256,occurrences,instruction_generation_rows,instruction_generation_ifeval_rows,languages,document_chars,content_group,marker_stratum,restrictive_notice,open_licence_marker,public_domain_marker,government_copyright_marker,copyright_marker,classification_tied,script_group,domains
8c3b7e2e26cf6092344f7b36f8456ec181ba4ddf26efc456346df2414de60be1,2,2,0,English,3224,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8c4ea4c78d494d2719ffe6eef97719eec81fe04520dbd8ac0b0faf8b0f10a044,2,2,0,Spanish,11910,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,amnesty.org;ecured.cu;es.globalvoicesonline.org;imninalu.net;revistademisantojos.blogspot.com;unicef.org;unionromani.org;us.franceguide.com
8cbb3eb76a9db7660776d221fe47a6db80e6d8834eabe6de7be5769e0ccaeb39,2,2,0,English,3615,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8cd2f5126727d9ebdab9aaa8999e3308021c14c52ce025e79e449eb154e5ba00,2,2,0,German,5523,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
8cd5dcb29341ee7b20c9e1e8a67192985e224c33a113f4f71b26222efeac04e5,2,2,0,French,5527,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8cd85d608561a4a5479c092e6fd9f47cc04995219796f3730aede137c8b448cf,2,2,0,French,6976,books/literary/publisher,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
8cfb6016e5319271d0872e0a4d1f4c7bb4c78ab95d56a78623135873bacda559,2,2,0,Italian,7924,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8d1294e77e0f574583373896e7545bfe3257f5905ac6e846b7202aaeabe7fcd2,2,2,0,English,3327,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8d1412b354262e4edc3278cd150e402ba04e9710efca76964da21e8867eed669,2,2,0,English,5856,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8d1605903467d26ea1b7158d5867dfa12307c41cc3c7a039f201184e5dbd862f,2,2,0,English,4349,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8d19c60a4d46fc112a17be52c54d2750f1f4417d53666f4273f020d0e97d7442,2,2,0,Spanish,15473,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8d3b384c82805cdd6d59fbb6fbdcde6e72ed3263f3e4f2627614144634597d35,2,2,0,Italian,5441,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,archimedes-exhibitions.de;mpi-halle.mpg.de
8d49a883d421c4d10ff730e9217826c1c6334f1cff424c395fa0e0f1d1029942,2,2,0,Italian,14433,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8d5885e99f757d5046235ceac87c3a4b42ebd26138a84d8a567659e4be9218f8,2,2,0,English,2086,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8d5b854be9527c3b3dbfd48c29abe3dd87b53838f5321c6468db0ce8d8a47d38,2,2,0,Spanish,14754,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,alainet.org
8d6e934bd1072b1d24583ddeea833ea9fa51764058cd2b1c1183a59e718fdcdf,2,2,0,Italian,10956,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8d7e834a02b3d306c31d5dabae38269f710d054750d136452040832c1f8f3912,2,2,0,English,3350,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8d854ad425b228a753bb7fdee49fdfb12a7a52604c6875fc0fd16eb87280509e,2,2,0,French,5038,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8da973c0886ab90fd83a99147cc2e214c867a5736e8aa73744dffede9fad4fa9,2,2,0,Italian,2440,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,it.wikipedia.org
8dd0c0106b03496cb6e2766947350de240738e5d45de9c0939cedc56399fb69a,2,2,0,English,4033,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8dd3b691a6c5d5649c7c93182111585d4edf32ea0fe66845210049ebfa532e98,2,2,0,English,7348,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8dd5441905c078029719db589e8056e5bb2a911f188c31efe58740cfe671894c,2,2,0,Italian,3721,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,smaltimento-rifiuti-sicilia.it
8e1a1b376a233c70866869500aee6a939d677ad401835676d3df461998a32e59,2,2,0,Italian,4633,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8e2b6b4aabd9f827b18d48eaea9bf61bb3953d0e02db762c7d74bef3f6fe6716,2,2,0,English,4767,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8e56f677f81d15a8490fd3694159e062c4ad168d6eccaf2307239297b110ee4f,2,2,0,English,3938,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8e68b45837111bb82b1cbef8b664c8d0b06d9be5d5075c53b94e1a261cb6cfbb,2,2,0,Spanish,5860,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
8e6b50e8a15f96f57e960de1955767b6eaddb16cc17560847fc41a2e05f424eb,2,2,0,French,3256,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8e89518eb5f9d3cc54b50686dd5eefe7db6a43a0299ce2ed339160ba37672318,2,2,0,Portuguese,14666,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8ee78f82a9214b3afe453406f8c5b299cac48975b9c4e7893b4537e5f8b2f9b1,2,2,0,Italian,2578,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8eee1e793aafee6b5062896435dd30930deb304ea61ef44371168c83cfb8645d,2,2,0,English,6035,news/blog/general web,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8f4427d4b2197749c4f6c24766c7b99f2e6ed158db23ec3b948896696a36ea36,2,2,0,English,3630,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8f7fcb386ef04b0a5f1582ed52c2ed191a4836067724532de58e54e17f738784,2,2,0,French,3409,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8f9dd7a920a0d7d7341516357d2eec8a7f97f05f217bcd6c56c1b4d008730c94,2,2,0,Italian,3082,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8fa76ab9252540152eb9dd23d142519947d98cb107168179010ef91ec8004895,2,2,0,Italian,4319,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8fb3ad0088d3ae072dbe712983c9575e9357bff49cce5b771ac8fc41061b0a95,2,2,0,English,2956,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8fd0f5e91ecba96930cac642b203e3c78068700848eff36951b8fafc0a6450a9,2,2,0,English,4387,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8fd96d33827c9673822b34e5da6b60bac7adebd6d972d181f5f8e7ad7fe48386,2,2,0,Italian,3987,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
8fffd4316c970233e5e61274e390d3c064df46a17f8ab63e9bfde3b1ef002535,2,2,0,Spanish,4364,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
900667865189a74518f67382c4cedc79d98aebc97ac0c22ccebdfa39c6aacc15,2,2,0,English,3057,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
90172691a48056f466ff3c9e20fa35b67d9dfb18578455b3374c60980626c261,2,2,0,Spanish,13131,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
902a1281a44a1ab520dcdb1af2af5d6f38e3d35e332dd18338fec466d06fcd69,2,2,0,French,5060,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
90669b7a6376da846f3ac7889392b135b891a7d669c7cac56587ae5be0e88655,2,2,0,French,8038,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
906ab4726cdc2bb3d5d17aa1591aed46c70d99b14e19bca1640b9b7e24e9be3f,2,2,0,Portuguese,14689,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
909407664144d96fa76c7a26621742123af1700c561fe77a0d3bb917259f2083,2,2,0,Portuguese,10855,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,existencialismo.org.br
90a1aca8b3061de8f08c10662ef7b7d46b6a947768bc3357515bec2cf008fa3e,2,2,0,English,16252,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,amandala.com.bz;belizelaw.org;reporter.bz
90b39fb3e2b37e829eab18f4d966af5717cede994812834e8b937134cd281bf2,2,2,0,English,3203,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
90d6fc9154c1dcd7ac92e3deab3442050dce0030a8fa4521cf8b2d3018a64df1,2,2,0,Spanish,3669,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,birdlife.org
90d7f7c29cb641bac40fdeab0fbb781dae7bf6f1bc78a583d1e8ad58fe7b1691,2,2,0,Portuguese,15209,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,crmvet.org
910412fc0a2d23a73ce55e1093edc48a5c932f39a683ad0c51f39d51f2ea6cdd,2,2,0,Spanish,2258,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
91235cf949a3954035575c61da65135c90027db50e02587f802237c204f93ebb,2,2,0,English,5570,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
9129a6193abb392ab10974b984aab6469e4aee095e3684b9eb9b0310f59b88ae,2,2,0,Italian,4576,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
9139761e8198d47a982e15db4ae6f482d68f72c2963977aa26b92e89bf9aa1ba,2,2,0,Spanish,9681,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
914dba92161d57fd5184336f7efff26f993a67c39fad67fc99a0444732bfc352,2,2,0,Portuguese,11043,manual/technical documentation,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
91535aec3f8731c615e849710cf8315be7745f3f63d70807fbab4e3eb4ae9a7a,2,2,0,English,13489,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
915dece6f1f5093a4c504d575c9d3dee63117956fb7665e6eafa6ec1b7ea5c4c,2,2,0,English,4952,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,cell.com
91689e18ff0fee292050a8cf164e55fa2b2f8ce321629ca386e17d72fe83c620,2,2,0,Spanish,2028,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
917601dd829df7991f0a59468ab00c803ba6f41ee1ed11d7a66ae7f44d2674e5,2,2,0,English,1164,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
91a1c2e0961574efac49c16427af8b7fddcab25f1be5e8674c1172b3c78a10e1,2,2,0,English,14038,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
91b30f80ced4a127a35000956b5e33c3d491a3adfbc738b871ca68abb3358954,2,2,0,Spanish,4108,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
9207c4cee3f878001e40ae6b5ca9ca6419a7faecb7e1f1b80075f6e5df74ece9,2,2,0,Italian,3482,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
9246d7c5d2880f3983d5a29f7dcca747143200c62f8c3afb1bdbea5c024747d1,2,2,0,English,5666,education/course/textbook,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
925633c1c2f0a6c18f724b473a6c6a890ef6d0b267ff34cb73704910f87263d5,2,2,0,Portuguese,1062,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
925873c9079550e66386c074985f8c00e2a13707cc25e40c7e118c94ff9fb4ac,2,2,0,English,1341,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
925a1ab16fb58b3d15d9417b5eb464194ca175c6241e71a78eb152b54fbaa0bb,2,2,0,English,2754,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
925df0877a3387dfd6cfbd70ed3312521e6f539eb5a8b00da41739bc17f8060c,2,2,0,English,6856,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
92853d5878e9b695961777ec3a7fd075423d54b74341b941850fb3cb44d0c15f,2,2,0,English,2494,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
92898538e3cb33bddc729cfc9e35388339e728be7a0e826941d86f17e462cf91,2,2,0,Italian,4344,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
92bad42f484cc39396d4bdea7ef89bcc3b2bdc480dab262e44be8664ee678b9d,2,2,0,German,6428,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,igbau.de
92c008a4bb9f1e6d2182157f9aac6745811932ea7965784fd9676e88c88f634d,2,2,0,Spanish,14745,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
92c94831f8349fd55b156261c752e0d8c096799e1ea360841a809b5ee59d0c0a,2,2,0,Italian,6058,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
933ad70b1152f4e2fe0aa3ec58a8bb5a3feebf71d5928777c3d8da156eb28fc8,2,2,0,Portuguese,4675,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
937a89ba2fbbbf446fed03cb5f55ff123e3d29e66491c486750a8e315d1ec918,2,2,0,Italian,3213,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,it.wikipedia.org
938a1aacd67df08fafc4d46d4a099c477eeeaed569593aeecbf71c7fb3d70a11,2,2,0,Portuguese,3173,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
93a5d130d8e5c6c09f68da9c860b0c550ab31a60cac1e29c4fd42c766733a203,2,2,0,English,6449,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
93be67658bf20525c0a42c3c714db66b849872945f6599ad706013a435c29f79,2,2,0,English,3686,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
945f9ab4aebd4a053eaec66f536e621998f25117c8ecd09bf7b741639ed11e36,2,2,0,English,13223,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
94b4a356c0f284edadae1d6764242f3c347370958e088c691f9c6a6570a641f0,2,2,0,Italian,13733,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
94c834539aa289747e5ca460319a995e5518b9bcfc6e9cbb3183e9151e41d2e7,2,2,0,Spanish,11949,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
94e1438988dd596325498b3d1cb874ea15d57d6203a9d647db9ce1367144c17c,2,2,0,English,6228,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
94e36fbbedd89a726d51fdf39d9c376b7c6b24db4dbef4e2ca2abfa927fd362a,2,2,0,English,3476,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
94e96a5dedd1ce047f0294e56a42769bc6e8fe976974c89b8e7635dd23986495,2,2,0,Portuguese,11015,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,bmj.com;eatforum.org;fao.org
94ed6606c49e0d9e64e84478122e19fc573307c313bd98b4852cc6957d02d742,2,2,0,Portuguese,8459,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
94f3bb3d9a6c280a797c749153cbfc73d5eed76e142a5c2a0846a8d8db6c0ebd,2,2,0,English,7136,scholarly/research,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
950605050a495c7eda02ae945af2d3306a07f756ecba9ae92104902e773be841,2,2,0,Spanish,14349,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
951005e228eab3c6233f688229a34f87acee79e933f2b59649f68eabb93c0cfe,2,2,0,Spanish,3521,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
9511aac6f632c9558187853b44157d0dcaa1efa4c2b6136dd9bcb956d48ae516,2,2,0,Spanish,6433,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
9520b8772c349cbd70d5b31f5f12d8a137bd4ad814dd33bbf33a7626ad4daf91,2,2,0,English,9036,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
959a153b480eebd41de069858068f7cadab957990b3499805f03be4fc37b0d03,2,2,0,Italian,3003,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
95b94f1a3282c3a577c9a02e701245a7d1747cac34cff745f85ad326ddbcc76c,2,2,0,German,13781,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
95b9ab08094827580b52fbb539598f15be08de88328798719843ed1cf7905e68,2,2,0,Italian,14038,encyclopedia/reference,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
95be233783d840cc5e6d670ab8ac7bb346ad4a36855aac4e818ec98ef8b8eed7,2,2,0,Portuguese,14219,government/legal/procurement,no_explicit_marker,False,False,False,False,False,True,latin_or_other,
95c0a44f62a5f20d45022e71866d2852f6c840946bcb0b15bc6639372010ffae,2,2,0,English,2539,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
95e0c141d6351e9e06359ae2de84e77c35e28418fbe9fd95598628051bea6002,2,2,0,Italian,3136,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
95f1e24e9b1889e57a84e4d6e0c09941eb5313e662e6c4d6ecb7f197a3a96655,2,2,0,Portuguese,4618,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
95ff77c082fcc05298b05ee6d40c03bb01d9404cc4fedaae531e9fc2fbb7fdf4,2,2,0,English,7402,government/legal/procurement,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
9602456e0861a00a409b3b11e7eb1318481f0ea81952f9c180b30b0da78e01d5,2,2,0,English,8291,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
966238ce6a9552a6d3015eaf7c6b68d2fd4bb7b9ca13f5f0ae27b2f6c83c5115,2,2,0,Portuguese,2218,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
96b04d216e7f76b18bc1c7e7028705595331dd0522855a5cebef843ff0bb5a4e,2,2,0,French,3172,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
96d60af9aa983197437c4aae9d8ea8000e427f67c2bb28bb774242b8b065080f,2,2,0,Italian,4579,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
96ee95fc99b0abb8f9ca21aee29607c5824c3c2e587d092d7a0c62e523a57035,2,2,0,French,7806,unclassified/mixed,generic_copyright_or_bibliographic_marker,False,False,False,False,True,False,latin_or_other,
97162d9c01de1d09269cb0b62b7158eabf8f923050bcc9da8772d4bdb8d32e6a,2,2,0,French,14267,scholarly/research,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
9721e092f77e6b2a56669be25fd6e21a2e948e17246f87f479380f8e914788fa,2,2,0,Spanish,7624,unclassified/mixed,no_explicit_marker,False,False,False,False,False,False,latin_or_other,
